time_sk,submission_date,year,month,quarter,season,is_cold_month
2470,2015-06-04,2015,6,2,Warm,0
2471,2015-06-05,2015,6,2,Warm,0
2472,2015-06-06,2015,6,2,Warm,0
2473,2015-06-07,2015,6,2,Warm,0
2474,2015-06-08,2015,6,2,Warm,0
2475,2015-06-09,2015,6,2,Warm,0
2476,2015-06-10,2015,6,2,Warm,0
2477,2015-06-11,2015,6,2,Warm,0
2478,2015-06-12,2015,6,2,Warm,0
2479,2015-06-13,2015,6,2,Warm,0
2480,2015-06-14,2015,6,2,Warm,0
2481,2015-06-15,2015,6,2,Warm,0
2482,2015-06-16,2015,6,2,Warm,0
2483,2015-06-17,2015,6,2,Warm,0
2484,2015-06-18,2015,6,2,Warm,0
2485,2015-06-19,2015,6,2,Warm,0
2486,2015-06-20,2015,6,2,Warm,0
2487,2015-06-21,2015,6,2,Warm,0
2488,2015-06-22,2015,6,2,Warm,0
2489,2015-06-23,2015,6,2,Warm,0
2490,2015-06-24,2015,6,2,Warm,0
2491,2015-06-25,2015,6,2,Warm,0
2492,2015-06-26,2015,6,2,Warm,0
2493,2015-06-27,2015,6,2,Warm,0
2494,2015-06-28,2015,6,2,Warm,0
2495,2015-06-29,2015,6,2,Warm,0
2496,2015-06-30,2015,6,2,Warm,0
2497,2015-07-01,2015,7,3,Warm,0
2498,2015-07-02,2015,7,3,Warm,0
2499,2015-07-03,2015,7,3,Warm,0
2500,2015-07-04,2015,7,3,Warm,0
2501,2015-07-05,2015,7,3,Warm,0
2502,2015-07-06,2015,7,3,Warm,0
2503,2015-07-07,2015,7,3,Warm,0
2504,2015-07-08,2015,7,3,Warm,0
2505,2015-07-09,2015,7,3,Warm,0
2506,2015-07-10,2015,7,3,Warm,0
2507,2015-07-11,2015,7,3,Warm,0
2508,2015-07-12,2015,7,3,Warm,0
2509,2015-07-13,2015,7,3,Warm,0
2510,2015-07-14,2015,7,3,Warm,0
2511,2015-07-15,2015,7,3,Warm,0
2512,2015-07-16,2015,7,3,Warm,0
2513,2015-07-17,2015,7,3,Warm,0
2514,2015-07-18,2015,7,3,Warm,0
2515,2015-07-19,2015,7,3,Warm,0
2516,2015-07-20,2015,7,3,Warm,0
2517,2015-07-21,2015,7,3,Warm,0
2518,2015-07-22,2015,7,3,Warm,0
2519,2015-07-23,2015,7,3,Warm,0
2520,2015-07-24,2015,7,3,Warm,0
2521,2015-07-25,2015,7,3,Warm,0
2522,2015-07-26,2015,7,3,Warm,0
2523,2015-07-27,2015,7,3,Warm,0
2524,2015-07-28,2015,7,3,Warm,0
2525,2015-07-29,2015,7,3,Warm,0
2526,2015-07-30,2015,7,3,Warm,0
2527,2015-07-31,2015,7,3,Warm,0
2528,2015-08-01,2015,8,3,Warm,0
2529,2015-08-02,2015,8,3,Warm,0
2530,2015-08-03,2015,8,3,Warm,0
2531,2015-08-04,2015,8,3,Warm,0
2532,2015-08-05,2015,8,3,Warm,0
2533,2015-08-06,2015,8,3,Warm,0
2534,2015-08-07,2015,8,3,Warm,0
2535,2015-08-08,2015,8,3,Warm,0
2536,2015-08-09,2015,8,3,Warm,0
2537,2015-08-10,2015,8,3,Warm,0
2538,2015-08-11,2015,8,3,Warm,0
2539,2015-08-12,2015,8,3,Warm,0
2540,2015-08-13,2015,8,3,Warm,0
2541,2015-08-14,2015,8,3,Warm,0
2542,2015-08-15,2015,8,3,Warm,0
2543,2015-08-16,2015,8,3,Warm,0
2544,2015-08-17,2015,8,3,Warm,0
2545,2015-08-18,2015,8,3,Warm,0
2546,2015-08-19,2015,8,3,Warm,0
2547,2015-08-20,2015,8,3,Warm,0
2548,2015-08-21,2015,8,3,Warm,0
2549,2015-08-22,2015,8,3,Warm,0
2550,2015-08-23,2015,8,3,Warm,0
2551,2015-08-24,2015,8,3,Warm,0
2552,2015-08-25,2015,8,3,Warm,0
2553,2015-08-26,2015,8,3,Warm,0
2554,2015-08-27,2015,8,3,Warm,0
2555,2015-08-28,2015,8,3,Warm,0
2556,2015-08-29,2015,8,3,Warm,0
2557,2015-08-30,2015,8,3,Warm,0
2558,2015-08-31,2015,8,3,Warm,0
2559,2015-09-01,2015,9,3,Warm,0
2560,2015-09-02,2015,9,3,Warm,0
2561,2015-09-03,2015,9,3,Warm,0
2562,2015-09-04,2015,9,3,Warm,0
2563,2015-09-05,2015,9,3,Warm,0
2564,2015-09-06,2015,9,3,Warm,0
2565,2015-09-07,2015,9,3,Warm,0
2566,2015-09-08,2015,9,3,Warm,0
2567,2015-09-09,2015,9,3,Warm,0
2568,2015-09-10,2015,9,3,Warm,0
2569,2015-09-11,2015,9,3,Warm,0
2570,2015-09-12,2015,9,3,Warm,0
2571,2015-09-13,2015,9,3,Warm,0
2572,2015-09-14,2015,9,3,Warm,0
2573,2015-09-15,2015,9,3,Warm,0
2574,2015-09-16,2015,9,3,Warm,0
2575,2015-09-17,2015,9,3,Warm,0
2576,2015-09-18,2015,9,3,Warm,0
2577,2015-09-19,2015,9,3,Warm,0
2578,2015-09-20,2015,9,3,Warm,0
2579,2015-09-21,2015,9,3,Warm,0
2580,2015-09-22,2015,9,3,Warm,0
2581,2015-09-23,2015,9,3,Warm,0
2582,2015-09-24,2015,9,3,Warm,0
2583,2015-09-25,2015,9,3,Warm,0
2584,2015-09-26,2015,9,3,Warm,0
2585,2015-09-27,2015,9,3,Warm,0
2586,2015-09-28,2015,9,3,Warm,0
2587,2015-09-29,2015,9,3,Warm,0
2588,2015-09-30,2015,9,3,Warm,0
2589,2015-10-01,2015,10,4,Warm,0
2590,2015-10-02,2015,10,4,Warm,0
2591,2015-10-03,2015,10,4,Warm,0
2592,2015-10-04,2015,10,4,Warm,0
2593,2015-10-05,2015,10,4,Warm,0
2594,2015-10-06,2015,10,4,Warm,0
2595,2015-10-07,2015,10,4,Warm,0
2596,2015-10-08,2015,10,4,Warm,0
2597,2015-10-09,2015,10,4,Warm,0
2598,2015-10-10,2015,10,4,Warm,0
2599,2015-10-11,2015,10,4,Warm,0
2600,2015-10-12,2015,10,4,Warm,0
2601,2015-10-13,2015,10,4,Warm,0
2602,2015-10-14,2015,10,4,Warm,0
2603,2015-10-15,2015,10,4,Warm,0
2604,2015-10-16,2015,10,4,Warm,0
2605,2015-10-17,2015,10,4,Warm,0
2606,2015-10-18,2015,10,4,Warm,0
2607,2015-10-19,2015,10,4,Warm,0
2608,2015-10-20,2015,10,4,Warm,0
2609,2015-10-21,2015,10,4,Warm,0
2610,2015-10-22,2015,10,4,Warm,0
2611,2015-10-23,2015,10,4,Warm,0
2612,2015-10-24,2015,10,4,Warm,0
2613,2015-10-25,2015,10,4,Warm,0
2614,2015-10-26,2015,10,4,Warm,0
2615,2015-10-27,2015,10,4,Warm,0
2616,2015-10-28,2015,10,4,Warm,0
2617,2015-10-29,2015,10,4,Warm,0
2618,2015-10-30,2015,10,4,Warm,0
2619,2015-10-31,2015,10,4,Warm,0
2620,2015-11-01,2015,11,4,Warm,0
2621,2015-11-02,2015,11,4,Warm,0
2622,2015-11-03,2015,11,4,Warm,0
2623,2015-11-04,2015,11,4,Warm,0
2624,2015-11-05,2015,11,4,Warm,0
2625,2015-11-06,2015,11,4,Warm,0
2626,2015-11-07,2015,11,4,Warm,0
2627,2015-11-08,2015,11,4,Warm,0
2628,2015-11-09,2015,11,4,Warm,0
2629,2015-11-10,2015,11,4,Warm,0
2630,2015-11-11,2015,11,4,Warm,0
2631,2015-11-12,2015,11,4,Warm,0
2632,2015-11-13,2015,11,4,Warm,0
2633,2015-11-14,2015,11,4,Warm,0
2634,2015-11-15,2015,11,4,Warm,0
2635,2015-11-16,2015,11,4,Warm,0
2636,2015-11-17,2015,11,4,Warm,0
2637,2015-11-18,2015,11,4,Warm,0
2638,2015-11-19,2015,11,4,Warm,0
2639,2015-11-20,2015,11,4,Warm,0
2640,2015-11-21,2015,11,4,Warm,0
2641,2015-11-22,2015,11,4,Warm,0
2642,2015-11-23,2015,11,4,Warm,0
2643,2015-11-24,2015,11,4,Warm,0
2644,2015-11-25,2015,11,4,Warm,0
2645,2015-11-26,2015,11,4,Warm,0
2646,2015-11-27,2015,11,4,Warm,0
2647,2015-11-28,2015,11,4,Warm,0
2648,2015-11-29,2015,11,4,Warm,0
2649,2015-11-30,2015,11,4,Warm,0
2650,2015-12-01,2015,12,4,Warm,0
2651,2015-12-02,2015,12,4,Warm,0
2652,2015-12-03,2015,12,4,Warm,0
2653,2015-12-04,2015,12,4,Warm,0
2654,2015-12-05,2015,12,4,Warm,0
2655,2015-12-06,2015,12,4,Warm,0
2656,2015-12-07,2015,12,4,Warm,0
2657,2015-12-08,2015,12,4,Warm,0
2658,2015-12-09,2015,12,4,Warm,0
2659,2015-12-10,2015,12,4,Warm,0
2660,2015-12-11,2015,12,4,Warm,0
2661,2015-12-12,2015,12,4,Warm,0
2662,2015-12-13,2015,12,4,Warm,0
2663,2015-12-14,2015,12,4,Warm,0
2664,2015-12-15,2015,12,4,Warm,0
2665,2015-12-16,2015,12,4,Warm,0
2666,2015-12-17,2015,12,4,Warm,0
2667,2015-12-18,2015,12,4,Warm,0
2668,2015-12-19,2015,12,4,Warm,0
2669,2015-12-20,2015,12,4,Warm,0
2670,2015-12-21,2015,12,4,Warm,0
2671,2015-12-22,2015,12,4,Warm,0
2672,2015-12-23,2015,12,4,Warm,0
2673,2015-12-24,2015,12,4,Warm,0
2674,2015-12-25,2015,12,4,Warm,0
2675,2015-12-26,2015,12,4,Warm,0
2676,2015-12-27,2015,12,4,Warm,0
2677,2015-12-28,2015,12,4,Warm,0
2678,2015-12-29,2015,12,4,Warm,0
2679,2015-12-30,2015,12,4,Warm,0
2680,2015-12-31,2015,12,4,Warm,0
2681,2016-01-01,2016,1,1,Cold,1
2682,2016-01-02,2016,1,1,Cold,1
2683,2016-01-03,2016,1,1,Cold,1
2684,2016-01-04,2016,1,1,Cold,1
2685,2016-01-05,2016,1,1,Cold,1
2686,2016-01-06,2016,1,1,Cold,1
2687,2016-01-07,2016,1,1,Cold,1
2688,2016-01-08,2016,1,1,Cold,1
2689,2016-01-09,2016,1,1,Cold,1
2690,2016-01-10,2016,1,1,Cold,1
2691,2016-01-11,2016,1,1,Cold,1
2692,2016-01-12,2016,1,1,Cold,1
2693,2016-01-13,2016,1,1,Cold,1
2694,2016-01-14,2016,1,1,Cold,1
2695,2016-01-15,2016,1,1,Cold,1
2696,2016-01-16,2016,1,1,Cold,1
2697,2016-01-17,2016,1,1,Cold,1
2698,2016-01-18,2016,1,1,Cold,1
2699,2016-01-19,2016,1,1,Cold,1
2700,2016-01-20,2016,1,1,Cold,1
2701,2016-01-21,2016,1,1,Cold,1
2702,2016-01-22,2016,1,1,Cold,1
2703,2016-01-23,2016,1,1,Cold,1
2704,2016-01-24,2016,1,1,Cold,1
2705,2016-01-25,2016,1,1,Cold,1
2706,2016-01-26,2016,1,1,Cold,1
2707,2016-01-27,2016,1,1,Cold,1
2708,2016-01-28,2016,1,1,Cold,1
2709,2016-01-29,2016,1,1,Cold,1
2710,2016-01-30,2016,1,1,Cold,1
2711,2016-01-31,2016,1,1,Cold,1
2712,2016-02-01,2016,2,1,Cold,1
2713,2016-02-02,2016,2,1,Cold,1
2714,2016-02-03,2016,2,1,Cold,1
2715,2016-02-04,2016,2,1,Cold,1
2716,2016-02-05,2016,2,1,Cold,1
2717,2016-02-06,2016,2,1,Cold,1
2718,2016-02-07,2016,2,1,Cold,1
2719,2016-02-08,2016,2,1,Cold,1
2720,2016-02-09,2016,2,1,Cold,1
2721,2016-02-10,2016,2,1,Cold,1
2722,2016-02-11,2016,2,1,Cold,1
2723,2016-02-12,2016,2,1,Cold,1
2724,2016-02-13,2016,2,1,Cold,1
2725,2016-02-14,2016,2,1,Cold,1
2726,2016-02-15,2016,2,1,Cold,1
2727,2016-02-16,2016,2,1,Cold,1
2728,2016-02-17,2016,2,1,Cold,1
2729,2016-02-18,2016,2,1,Cold,1
2730,2016-02-19,2016,2,1,Cold,1
2731,2016-02-20,2016,2,1,Cold,1
2732,2016-02-21,2016,2,1,Cold,1
2733,2016-02-22,2016,2,1,Cold,1
2734,2016-02-23,2016,2,1,Cold,1
2735,2016-02-24,2016,2,1,Cold,1
2736,2016-02-25,2016,2,1,Cold,1
2737,2016-02-26,2016,2,1,Cold,1
2738,2016-02-27,2016,2,1,Cold,1
2739,2016-02-28,2016,2,1,Cold,1
2740,2016-02-29,2016,2,1,Cold,1
2741,2016-03-01,2016,3,1,Cold,1
2742,2016-03-02,2016,3,1,Cold,1
2743,2016-03-03,2016,3,1,Cold,1
2744,2016-03-04,2016,3,1,Cold,1
2745,2016-03-05,2016,3,1,Cold,1
2746,2016-03-06,2016,3,1,Cold,1
2747,2016-03-07,2016,3,1,Cold,1
2748,2016-03-08,2016,3,1,Cold,1
2749,2016-03-09,2016,3,1,Cold,1
2750,2016-03-10,2016,3,1,Cold,1
2751,2016-03-11,2016,3,1,Cold,1
2752,2016-03-12,2016,3,1,Cold,1
2753,2016-03-13,2016,3,1,Cold,1
2754,2016-03-14,2016,3,1,Cold,1
2755,2016-03-15,2016,3,1,Cold,1
2756,2016-03-16,2016,3,1,Cold,1
2757,2016-03-17,2016,3,1,Cold,1
2758,2016-03-18,2016,3,1,Cold,1
2759,2016-03-19,2016,3,1,Cold,1
2760,2016-03-20,2016,3,1,Cold,1
2761,2016-03-21,2016,3,1,Cold,1
2762,2016-03-22,2016,3,1,Cold,1
2763,2016-03-23,2016,3,1,Cold,1
2764,2016-03-24,2016,3,1,Cold,1
2765,2016-03-25,2016,3,1,Cold,1
2766,2016-03-26,2016,3,1,Cold,1
2767,2016-03-27,2016,3,1,Cold,1
2768,2016-03-28,2016,3,1,Cold,1
2769,2016-03-29,2016,3,1,Cold,1
2770,2016-03-30,2016,3,1,Cold,1
2771,2016-03-31,2016,3,1,Cold,1
2772,2016-04-01,2016,4,2,Cold,1
2773,2016-04-02,2016,4,2,Cold,1
2774,2016-04-03,2016,4,2,Cold,1
2775,2016-04-04,2016,4,2,Cold,1
2776,2016-04-05,2016,4,2,Cold,1
2777,2016-04-06,2016,4,2,Cold,1
2778,2016-04-07,2016,4,2,Cold,1
2779,2016-04-08,2016,4,2,Cold,1
2780,2016-04-09,2016,4,2,Cold,1
2781,2016-04-10,2016,4,2,Cold,1
2782,2016-04-11,2016,4,2,Cold,1
2783,2016-04-12,2016,4,2,Cold,1
2784,2016-04-13,2016,4,2,Cold,1
2785,2016-04-14,2016,4,2,Cold,1
2786,2016-04-15,2016,4,2,Cold,1
2787,2016-04-16,2016,4,2,Cold,1
2788,2016-04-17,2016,4,2,Cold,1
2789,2016-04-18,2016,4,2,Cold,1
2790,2016-04-19,2016,4,2,Cold,1
2791,2016-04-20,2016,4,2,Cold,1
2792,2016-04-21,2016,4,2,Cold,1
2793,2016-04-22,2016,4,2,Cold,1
2794,2016-04-23,2016,4,2,Cold,1
2795,2016-04-24,2016,4,2,Cold,1
2796,2016-04-25,2016,4,2,Cold,1
2797,2016-04-26,2016,4,2,Cold,1
2798,2016-04-27,2016,4,2,Cold,1
2799,2016-04-28,2016,4,2,Cold,1
2800,2016-04-29,2016,4,2,Cold,1
2801,2016-04-30,2016,4,2,Cold,1
2802,2016-05-01,2016,5,2,Warm,0
2803,2016-05-02,2016,5,2,Warm,0
2804,2016-05-03,2016,5,2,Warm,0
2805,2016-05-04,2016,5,2,Warm,0
2806,2016-05-05,2016,5,2,Warm,0
2807,2016-05-06,2016,5,2,Warm,0
2808,2016-05-07,2016,5,2,Warm,0
2809,2016-05-08,2016,5,2,Warm,0
2810,2016-05-09,2016,5,2,Warm,0
2811,2016-05-10,2016,5,2,Warm,0
2812,2016-05-11,2016,5,2,Warm,0
2813,2016-05-12,2016,5,2,Warm,0
2814,2016-05-13,2016,5,2,Warm,0
2815,2016-05-14,2016,5,2,Warm,0
2816,2016-05-15,2016,5,2,Warm,0
2817,2016-05-16,2016,5,2,Warm,0
2818,2016-05-17,2016,5,2,Warm,0
2819,2016-05-18,2016,5,2,Warm,0
2820,2016-05-19,2016,5,2,Warm,0
2821,2016-05-20,2016,5,2,Warm,0
2822,2016-05-21,2016,5,2,Warm,0
2823,2016-05-22,2016,5,2,Warm,0
2824,2016-05-23,2016,5,2,Warm,0
2825,2016-05-24,2016,5,2,Warm,0
2826,2016-05-25,2016,5,2,Warm,0
2827,2016-05-26,2016,5,2,Warm,0
2828,2016-05-27,2016,5,2,Warm,0
2829,2016-05-28,2016,5,2,Warm,0
2830,2016-05-29,2016,5,2,Warm,0
2831,2016-05-30,2016,5,2,Warm,0
2832,2016-05-31,2016,5,2,Warm,0
2833,2016-06-01,2016,6,2,Warm,0
2834,2016-06-02,2016,6,2,Warm,0
2835,2016-06-03,2016,6,2,Warm,0
2836,2016-06-04,2016,6,2,Warm,0
2837,2016-06-05,2016,6,2,Warm,0
2838,2016-06-06,2016,6,2,Warm,0
2839,2016-06-07,2016,6,2,Warm,0
2840,2016-06-08,2016,6,2,Warm,0
2841,2016-06-09,2016,6,2,Warm,0
2842,2016-06-10,2016,6,2,Warm,0
2843,2016-06-11,2016,6,2,Warm,0
2844,2016-06-12,2016,6,2,Warm,0
2845,2016-06-13,2016,6,2,Warm,0
2846,2016-06-14,2016,6,2,Warm,0
2847,2016-06-15,2016,6,2,Warm,0
2848,2016-06-16,2016,6,2,Warm,0
2849,2016-06-17,2016,6,2,Warm,0
2850,2016-06-18,2016,6,2,Warm,0
2851,2016-06-19,2016,6,2,Warm,0
2852,2016-06-20,2016,6,2,Warm,0
2853,2016-06-21,2016,6,2,Warm,0
2854,2016-06-22,2016,6,2,Warm,0
2855,2016-06-23,2016,6,2,Warm,0
2856,2016-06-24,2016,6,2,Warm,0
2857,2016-06-25,2016,6,2,Warm,0
2858,2016-06-26,2016,6,2,Warm,0
2859,2016-06-27,2016,6,2,Warm,0
2860,2016-06-28,2016,6,2,Warm,0
2861,2016-06-29,2016,6,2,Warm,0
2862,2016-06-30,2016,6,2,Warm,0
2863,2016-07-01,2016,7,3,Warm,0
2864,2016-07-02,2016,7,3,Warm,0
2865,2016-07-03,2016,7,3,Warm,0
2866,2016-07-04,2016,7,3,Warm,0
2867,2016-07-05,2016,7,3,Warm,0
2868,2016-07-06,2016,7,3,Warm,0
2869,2016-07-07,2016,7,3,Warm,0
2870,2016-07-08,2016,7,3,Warm,0
2871,2016-07-09,2016,7,3,Warm,0
2872,2016-07-10,2016,7,3,Warm,0
2873,2016-07-11,2016,7,3,Warm,0
2874,2016-07-12,2016,7,3,Warm,0
2875,2016-07-13,2016,7,3,Warm,0
2876,2016-07-14,2016,7,3,Warm,0
2877,2016-07-15,2016,7,3,Warm,0
2878,2016-07-16,2016,7,3,Warm,0
2879,2016-07-17,2016,7,3,Warm,0
2880,2016-07-18,2016,7,3,Warm,0
2881,2016-07-19,2016,7,3,Warm,0
2882,2016-07-20,2016,7,3,Warm,0
2883,2016-07-21,2016,7,3,Warm,0
2884,2016-07-22,2016,7,3,Warm,0
2885,2016-07-23,2016,7,3,Warm,0
2886,2016-07-24,2016,7,3,Warm,0
2887,2016-07-25,2016,7,3,Warm,0
2888,2016-07-26,2016,7,3,Warm,0
2889,2016-07-27,2016,7,3,Warm,0
2890,2016-07-28,2016,7,3,Warm,0
2891,2016-07-29,2016,7,3,Warm,0
2892,2016-07-30,2016,7,3,Warm,0
2893,2016-07-31,2016,7,3,Warm,0
2894,2016-08-01,2016,8,3,Warm,0
2895,2016-08-02,2016,8,3,Warm,0
2896,2016-08-03,2016,8,3,Warm,0
2897,2016-08-04,2016,8,3,Warm,0
2898,2016-08-05,2016,8,3,Warm,0
2899,2016-08-06,2016,8,3,Warm,0
2900,2016-08-07,2016,8,3,Warm,0
2901,2016-08-08,2016,8,3,Warm,0
2902,2016-08-09,2016,8,3,Warm,0
2903,2016-08-10,2016,8,3,Warm,0
2904,2016-08-11,2016,8,3,Warm,0
2905,2016-08-12,2016,8,3,Warm,0
2906,2016-08-13,2016,8,3,Warm,0
2907,2016-08-14,2016,8,3,Warm,0
2908,2016-08-15,2016,8,3,Warm,0
2909,2016-08-16,2016,8,3,Warm,0
2910,2016-08-17,2016,8,3,Warm,0
2911,2016-08-18,2016,8,3,Warm,0
2912,2016-08-19,2016,8,3,Warm,0
2913,2016-08-20,2016,8,3,Warm,0
2914,2016-08-21,2016,8,3,Warm,0
2915,2016-08-22,2016,8,3,Warm,0
2916,2016-08-23,2016,8,3,Warm,0
2917,2016-08-24,2016,8,3,Warm,0
2918,2016-08-25,2016,8,3,Warm,0
2919,2016-08-26,2016,8,3,Warm,0
2920,2016-08-27,2016,8,3,Warm,0
2921,2016-08-28,2016,8,3,Warm,0
2922,2016-08-29,2016,8,3,Warm,0
2923,2016-08-30,2016,8,3,Warm,0
2924,2016-08-31,2016,8,3,Warm,0
2925,2016-09-01,2016,9,3,Warm,0
2926,2016-09-02,2016,9,3,Warm,0
2927,2016-09-03,2016,9,3,Warm,0
2928,2016-09-04,2016,9,3,Warm,0
2929,2016-09-05,2016,9,3,Warm,0
2930,2016-09-06,2016,9,3,Warm,0
2931,2016-09-07,2016,9,3,Warm,0
2932,2016-09-08,2016,9,3,Warm,0
2933,2016-09-09,2016,9,3,Warm,0
2934,2016-09-10,2016,9,3,Warm,0
2935,2016-09-11,2016,9,3,Warm,0
2936,2016-09-12,2016,9,3,Warm,0
2937,2016-09-13,2016,9,3,Warm,0
2938,2016-09-14,2016,9,3,Warm,0
2939,2016-09-15,2016,9,3,Warm,0
2940,2016-09-16,2016,9,3,Warm,0
2941,2016-09-17,2016,9,3,Warm,0
2942,2016-09-18,2016,9,3,Warm,0
2943,2016-09-19,2016,9,3,Warm,0
2944,2016-09-20,2016,9,3,Warm,0
2945,2016-09-21,2016,9,3,Warm,0
2946,2016-09-22,2016,9,3,Warm,0
2947,2016-09-23,2016,9,3,Warm,0
2948,2016-09-24,2016,9,3,Warm,0
2949,2016-09-25,2016,9,3,Warm,0
2950,2016-09-26,2016,9,3,Warm,0
2951,2016-09-27,2016,9,3,Warm,0
2952,2016-09-28,2016,9,3,Warm,0
2953,2016-09-29,2016,9,3,Warm,0
2954,2016-09-30,2016,9,3,Warm,0
2955,2016-10-01,2016,10,4,Warm,0
2956,2016-10-02,2016,10,4,Warm,0
2957,2016-10-03,2016,10,4,Warm,0
2958,2016-10-04,2016,10,4,Warm,0
2959,2016-10-05,2016,10,4,Warm,0
2960,2016-10-06,2016,10,4,Warm,0
2961,2016-10-07,2016,10,4,Warm,0
2962,2016-10-08,2016,10,4,Warm,0
2963,2016-10-09,2016,10,4,Warm,0
2964,2016-10-10,2016,10,4,Warm,0
2965,2016-10-11,2016,10,4,Warm,0
2966,2016-10-12,2016,10,4,Warm,0
2967,2016-10-13,2016,10,4,Warm,0
2968,2016-10-14,2016,10,4,Warm,0
2969,2016-10-15,2016,10,4,Warm,0
2970,2016-10-16,2016,10,4,Warm,0
2971,2016-10-17,2016,10,4,Warm,0
2972,2016-10-18,2016,10,4,Warm,0
2973,2016-10-19,2016,10,4,Warm,0
2974,2016-10-20,2016,10,4,Warm,0
2975,2016-10-21,2016,10,4,Warm,0
2976,2016-10-22,2016,10,4,Warm,0
2977,2016-10-23,2016,10,4,Warm,0
2978,2016-10-24,2016,10,4,Warm,0
2979,2016-10-25,2016,10,4,Warm,0
2980,2016-10-26,2016,10,4,Warm,0
2981,2016-10-27,2016,10,4,Warm,0
2982,2016-10-28,2016,10,4,Warm,0
2983,2016-10-29,2016,10,4,Warm,0
2984,2016-10-30,2016,10,4,Warm,0
2985,2016-10-31,2016,10,4,Warm,0
2986,2016-11-01,2016,11,4,Warm,0
2987,2016-11-02,2016,11,4,Warm,0
2988,2016-11-03,2016,11,4,Warm,0
2989,2016-11-04,2016,11,4,Warm,0
2990,2016-11-05,2016,11,4,Warm,0
2991,2016-11-06,2016,11,4,Warm,0
2992,2016-11-07,2016,11,4,Warm,0
2993,2016-11-08,2016,11,4,Warm,0
2994,2016-11-09,2016,11,4,Warm,0
2995,2016-11-10,2016,11,4,Warm,0
2996,2016-11-11,2016,11,4,Warm,0
2997,2016-11-12,2016,11,4,Warm,0
2998,2016-11-13,2016,11,4,Warm,0
2999,2016-11-14,2016,11,4,Warm,0
3000,2016-11-15,2016,11,4,Warm,0
3001,2016-11-16,2016,11,4,Warm,0
3002,2016-11-17,2016,11,4,Warm,0
3003,2016-11-18,2016,11,4,Warm,0
3004,2016-11-19,2016,11,4,Warm,0
3005,2016-11-20,2016,11,4,Warm,0
3006,2016-11-21,2016,11,4,Warm,0
3007,2016-11-22,2016,11,4,Warm,0
3008,2016-11-23,2016,11,4,Warm,0
3009,2016-11-24,2016,11,4,Warm,0
3010,2016-11-25,2016,11,4,Warm,0
3011,2016-11-26,2016,11,4,Warm,0
3012,2016-11-27,2016,11,4,Warm,0
3013,2016-11-28,2016,11,4,Warm,0
3014,2016-11-29,2016,11,4,Warm,0
3015,2016-11-30,2016,11,4,Warm,0
3016,2016-12-01,2016,12,4,Warm,0
3017,2016-12-02,2016,12,4,Warm,0
3018,2016-12-03,2016,12,4,Warm,0
3019,2016-12-04,2016,12,4,Warm,0
3020,2016-12-05,2016,12,4,Warm,0
3021,2016-12-06,2016,12,4,Warm,0
3022,2016-12-07,2016,12,4,Warm,0
3023,2016-12-08,2016,12,4,Warm,0
3024,2016-12-09,2016,12,4,Warm,0
3025,2016-12-10,2016,12,4,Warm,0
3026,2016-12-11,2016,12,4,Warm,0
3027,2016-12-12,2016,12,4,Warm,0
3028,2016-12-13,2016,12,4,Warm,0
3029,2016-12-14,2016,12,4,Warm,0
3030,2016-12-15,2016,12,4,Warm,0
3031,2016-12-16,2016,12,4,Warm,0
3032,2016-12-17,2016,12,4,Warm,0
3033,2016-12-18,2016,12,4,Warm,0
3034,2016-12-19,2016,12,4,Warm,0
3035,2016-12-20,2016,12,4,Warm,0
3036,2016-12-21,2016,12,4,Warm,0
3037,2016-12-22,2016,12,4,Warm,0
3038,2016-12-23,2016,12,4,Warm,0
3039,2016-12-24,2016,12,4,Warm,0
3040,2016-12-25,2016,12,4,Warm,0
3041,2016-12-26,2016,12,4,Warm,0
3042,2016-12-27,2016,12,4,Warm,0
3043,2016-12-28,2016,12,4,Warm,0
3044,2016-12-29,2016,12,4,Warm,0
3045,2016-12-30,2016,12,4,Warm,0
3046,2016-12-31,2016,12,4,Warm,0
3047,2017-01-01,2017,1,1,Cold,1
3048,2017-01-02,2017,1,1,Cold,1
3049,2017-01-03,2017,1,1,Cold,1
3050,2017-01-04,2017,1,1,Cold,1
3051,2017-01-05,2017,1,1,Cold,1
3052,2017-01-06,2017,1,1,Cold,1
3053,2017-01-07,2017,1,1,Cold,1
3054,2017-01-08,2017,1,1,Cold,1
3055,2017-01-09,2017,1,1,Cold,1
3056,2017-01-10,2017,1,1,Cold,1
3057,2017-01-11,2017,1,1,Cold,1
3058,2017-01-12,2017,1,1,Cold,1
3059,2017-01-13,2017,1,1,Cold,1
3060,2017-01-14,2017,1,1,Cold,1
3061,2017-01-15,2017,1,1,Cold,1
3062,2017-01-16,2017,1,1,Cold,1
3063,2017-01-17,2017,1,1,Cold,1
3064,2017-01-18,2017,1,1,Cold,1
3065,2017-01-19,2017,1,1,Cold,1
3066,2017-01-20,2017,1,1,Cold,1
3067,2017-01-21,2017,1,1,Cold,1
3068,2017-01-22,2017,1,1,Cold,1
3069,2017-01-23,2017,1,1,Cold,1
3070,2017-01-24,2017,1,1,Cold,1
3071,2017-01-25,2017,1,1,Cold,1
3072,2017-01-26,2017,1,1,Cold,1
3073,2017-01-27,2017,1,1,Cold,1
3074,2017-01-28,2017,1,1,Cold,1
3075,2017-01-29,2017,1,1,Cold,1
3076,2017-01-30,2017,1,1,Cold,1
