author_id,skin_tone,eye_color,skin_type,hair_color
5900783936,mediumTan,brown,dry,black
21927827808,fair,blue,combination,brown
32776414312,fairLight,blue,dry,brown
34236374799,tan,brown,oily,brown
21858438074,medium,brown,oily,brown
5420447921,light,brown,combination,brown
12803545459,fair,blue,dry,brown
11220950704,fair,blue,combination,brown
1739330805,lightMedium,brown,normal,black
23439121349,light,blue,combination,brown
12254175171,tan,brown,oily,black
32469822464,medium,brown,dry,black
29581365160,lightMedium,brown,dry,black
11135285671,medium,brown,combination,black
28621566690,fair,blue,combination,brown
5084243276,light,blue,combination,blonde
34604366097,lightMedium,green,combination,blonde
7814104060,light,brown,combination,brown
27628865364,,,,
29643928867,fair,blue,normal,brown
5512652525,lightMedium,brown,dry,brown
2451070382,fairLight,blue,combination,blonde
8770842793,light,hazel,combination,brown
27797082393,medium,,normal,
29730526262,fair,brown,combination,brown
6612710866,mediumTan,brown,oily,brown
11749903559,rich,brown,dry,black
26515297676,,,combination,
6021892824,fair,blue,normal,blonde
24683474206,light,brown,combination,brown
26211520879,medium,hazel,combination,brown
6744897902,fairLight,blue,normal,blonde
1968557277,light,brown,combination,brown
5499382130,light,brown,combination,black
27654069834,lightMedium,hazel,combination,blonde
23276198584,light,green,combination,blonde
12304168086,light,Grey,combination,brown
1533594198,light,green,combination,brown
22098784873,mediumTan,brown,oily,brown
21920070372,fairLight,blue,combination,brown
27229596157,fair,blue,normal,brown
27776601062,lightMedium,brown,oily,brown
7412794589,rich,brown,oily,black
21787533707,lightMedium,brown,combination,brown
25291837714,fairLight,green,normal,blonde
26621382055,medium,brown,oily,brown
2458590777,,,,
5265321532,light,brown,combination,black
29501431771,lightMedium,brown,normal,brown
2711989051,medium,brown,combination,brown
10171030233,light,brown,dry,brown
1312235589,lightMedium,brown,oily,black
7185981216,fairLight,blue,dry,blonde
5443067784,light,blue,dry,blonde
10469923079,light,brown,normal,brown
1786598737,light,hazel,combination,black
6876837019,light,blue,dry,blonde
38299071669,medium,brown,dry,brown
30656196634,fair,blue,normal,brown
2041026350,fair,green,combination,black
24832622203,fair,blue,dry,blonde
36523491667,mediumTan,hazel,dry,black
10399742996,light,green,oily,blonde
36914438115,fair,green,dry,auburn
5452841860,fairLight,blue,dry,brown
21379100284,light,brown,dry,brown
35775477206,lightMedium,brown,normal,black
1453044100,light,green,dry,blonde
6041803365,light,brown,dry,brown
6655026534,light,brown,combination,brown
1658661196,light,brown,dry,brown
2483462113,fair,hazel,dry,brown
9667681155,fair,brown,combination,blonde
22759694838,fair,brown,combination,brown
8614786165,light,blue,combination,red
20315756473,lightMedium,brown,normal,brown
33722323133,fair,brown,combination,blonde
30648118039,medium,brown,combination,black
1479078042,light,brown,combination,black
33838016637,medium,brown,dry,brown
37397635887,fair,hazel,dry,black
1388394248,mediumTan,blue,combination,brown
22443843694,medium,brown,dry,blonde
5586188256,fair,hazel,combination,brown
5112768699,deep,brown,combination,black
2705400752,lightMedium,brown,oily,brown
26756816659,,,,
27695938444,lightMedium,green,combination,brown
5940449191,fair,blue,combination,brown
2656753538,lightMedium,brown,oily,blonde
5169468630,lightMedium,hazel,dry,brown
1333592305,light,green,dry,blonde
10334864013,fair,blue,oily,brown
5193833571,light,green,oily,brown
10004132091,light,blue,combination,brown
27563322361,light,blue,combination,brown
1534714020,medium,brown,combination,black
23125252519,fair,Grey,dry,black
9316784557,light,blue,oily,blonde
1759840854,lightMedium,blue,normal,blonde
6042745089,light,brown,dry,brown
2376565925,lightMedium,brown,combination,blonde
35122304118,light,hazel,combination,black
34169692886,light,brown,combination,black
5411275021,light,brown,combination,brown
25104481261,light,brown,combination,auburn
38484282337,fairLight,green,combination,brown
1716390275,lightMedium,blue,dry,blonde
27166302914,lightMedium,brown,combination,brown
5955007726,medium,blue,dry,blonde
33124028188,fair,blue,normal,brown
23119657045,lightMedium,brown,combination,black
1212524782,lightMedium,brown,oily,brown
1430572179,light,hazel,combination,blonde
6135701631,light,brown,combination,blonde
31289800879,lightMedium,brown,combination,black
8153645623,light,hazel,combination,brown
11692968689,light,blue,normal,blonde
34616332496,fair,green,combination,blonde
10213846874,medium,brown,normal,black
5621331783,tan,hazel,combination,black
29418915650,mediumTan,brown,combination,brown
35342488309,light,brown,dry,black
6165056353,lightMedium,,dry,
33283329576,lightMedium,brown,combination,blonde
32549082572,mediumTan,brown,combination,black
22749106614,medium,brown,dry,black
8090102522,fair,blue,normal,brown
1416423148,fair,hazel,normal,brown
8774651275,mediumTan,brown,combination,brown
37656343646,fair,green,combination,brown
22546157287,,,,
5321758963,light,hazel,combination,brown
28760532252,fair,brown,combination,brown
12093224261,fair,green,combination,brown
7877125932,light,brown,normal,black
2010342424,mediumTan,hazel,oily,brown
2330522864,light,hazel,normal,brown
24778298503,lightMedium,brown,combination,brown
34202161877,,brown,,
37537584714,lightMedium,brown,normal,black
5332300774,fair,blue,normal,brown
6287523651,fair,brown,combination,black
1382264806,light,brown,combination,brown
2641945404,fair,blue,dry,blonde
8962615244,,,,
37950712126,light,blue,dry,blonde
32699199874,fair,blue,combination,red
9881273697,medium,blue,oily,blonde
24154351063,olive,brown,combination,auburn
7407764995,fairLight,blue,combination,blonde
1102936902,fair,blue,combination,blonde
33967320366,light,blue,combination,brown
27515671858,fair,brown,combination,brown
34635166130,light,green,dry,blonde
37250753777,,,,
2451674153,fair,hazel,combination,brown
5035214725,lightMedium,brown,dry,brown
10674349397,fairLight,blue,combination,red
38040972408,light,Grey,combination,blonde
6704383036,light,blue,normal,brown
9021279557,lightMedium,brown,combination,black
23729248790,light,blue,combination,blonde
1328805673,light,brown,normal,
34827929465,light,brown,dry,black
37592100288,fair,brown,combination,blonde
7123238152,light,blue,dry,black
1775903094,fair,brown,combination,blonde
7670941959,fair,hazel,combination,black
5658443099,mediumTan,brown,normal,black
25459127425,rich,brown,dry,black
9013562037,medium,brown,dry,brunette
27498154052,light,brown,combination,brown
5483430248,medium,brown,combination,black
23933203771,light,green,combination,auburn
20142013417,light,green,combination,blonde
9428093139,lightMedium,brown,combination,black
22724660630,lightMedium,green,combination,brown
30217265823,light,brown,combination,brown
2168056445,medium,brown,dry,brown
2830687074,medium,brown,combination,black
23464574013,fair,brown,normal,blonde
25635517279,lightMedium,brown,combination,black
6330202403,light,,combination,
2771941406,fair,brown,dry,blonde
12607080615,fair,green,oily,brown
11653686260,fair,,normal,
5934863553,light,brown,oily,black
1035741691,fair,blue,normal,brown
2455422066,light,green,combination,brown
8139830638,fair,blue,normal,brown
7554090156,light,green,combination,blonde
22965498991,light,hazel,dry,blonde
25327257682,fair,green,dry,brown
10170748696,mediumTan,brown,combination,brown
29035919346,light,brown,combination,black
7097092023,lightMedium,brown,dry,brown
2553777103,lightMedium,brown,combination,brown
12099138984,lightMedium,brown,combination,black
33299106595,lightMedium,brown,oily,black
5788714082,lightMedium,hazel,combination,brown
34255076580,light,brown,normal,blonde
23600398790,light,blue,dry,blonde
33430022451,fairLight,green,dry,blonde
7377503809,fair,green,dry,brown
34364502990,light,,combination,
22846732168,fair,blue,combination,brown
7349804067,fair,hazel,dry,brown
2235813010,lightMedium,brown,combination,brown
2035641136,fair,brown,normal,brown
24801162524,light,,oily,
5138219842,lightMedium,brown,oily,brown
9910761645,fair,green,oily,brown
2150524893,lightMedium,brown,combination,brown
6634280017,fair,green,combination,brunette
9165210125,light,green,combination,blonde
20161073250,light,blue,oily,blonde
1339393943,light,green,combination,blonde
36951314120,lightMedium,brown,combination,black
7622524490,mediumTan,brown,combination,black
29780261222,fair,green,dry,brown
21623425796,light,blue,dry,brown
1687393888,light,brown,combination,brown
32924250097,lightMedium,brown,dry,blonde
34215101955,medium,brown,combination,black
33198309059,light,brown,oily,brown
35335062369,light,brown,dry,brown
5935894166,fair,brown,combination,brown
2073032583,fairLight,hazel,combination,black
5830988483,,,,
5969263542,lightMedium,brown,normal,blonde
5690744415,light,blue,combination,blonde
25763749239,fairLight,blue,dry,red
1731764975,lightMedium,brown,oily,brown
21134527780,mediumTan,brown,combination,brown
5422299640,lightMedium,green,combination,blonde
5606967128,light,blue,oily,blonde
34555950269,light,hazel,combination,blonde
1336640048,tan,brown,combination,brown
6660101752,medium,brown,normal,black
7523359355,lightMedium,hazel,dry,brown
5890433175,lightMedium,brown,combination,brown
11949977476,light,blue,dry,blonde
34904061328,medium,blue,dry,brown
35750986524,fairLight,hazel,dry,brown
33032564934,lightMedium,brown,combination,brown
5786585530,rich,brown,combination,black
29369407826,medium,brown,oily,black
33306380425,fairLight,brown,dry,brown
2776934603,mediumTan,brown,normal,brown
5699065032,light,blue,dry,blonde
11190295556,fair,,normal,brown
1385144477,fair,blue,dry,brown
1692371342,medium,brown,oily,brown
2567292682,light,blue,combination,brown
20633945863,fair,blue,combination,brown
1500293215,light,brown,combination,brown
9313770966,light,hazel,combination,brown
5670844574,light,brown,normal,brown
27932032138,mediumTan,brown,combination,brown
28520114230,fair,hazel,normal,brown
8156297450,lightMedium,brown,oily,black
2559607303,light,hazel,dry,brown
1726913918,medium,brown,dry,brown
8278340431,light,brown,dry,brown
12764766718,light,,,
12367903862,fair,brown,oily,brown
10076922755,fair,blue,normal,blonde
34148347207,light,brown,dry,brown
20284827547,light,brown,oily,brown
34812350010,lightMedium,brown,combination,brown
34232615300,light,blue,combination,brown
11496599794,fair,,dry,
8441584385,lightMedium,blue,normal,brown
36049918399,light,blue,combination,blonde
10844389016,light,brown,dry,brown
23471073648,light,blue,combination,brown
7654583039,lightMedium,brown,combination,brown
11852180259,fair,blue,dry,red
34799012503,light,green,combination,brown
23625112906,light,hazel,dry,brown
6873361234,fair,green,combination,blonde
10051852719,fair,blue,dry,brown
24371214030,fair,blue,combination,brown
6576278900,fair,blue,oily,blonde
31847738041,light,brown,dry,red
2582434289,light,brown,normal,brown
11478579507,lightMedium,brown,oily,brown
8696300204,lightMedium,brown,dry,black
11273890396,tan,brown,combination,black
22443852465,lightMedium,brown,combination,red
6409930718,fair,blue,dry,blonde
11339009366,lightMedium,green,dry,brown
36237502887,fair,brown,dry,brown
32107292992,light,brown,combination,brown
2597686382,medium,brown,combination,brown
32377741317,lightMedium,brown,combination,black
6062683667,lightMedium,hazel,combination,black
34478391158,lightMedium,brown,combination,black
7101797049,light,blue,oily,blonde
24778336586,lightMedium,brown,combination,black
21714681654,medium,brown,dry,brown
6478539557,medium,brown,combination,black
9278393467,light,blue,combination,blonde
2368932145,lightMedium,brown,combination,brown
23135974021,fair,brown,combination,brown
11957059269,fairLight,blue,normal,brown
36478130357,lightMedium,green,combination,blonde
5138841355,lightMedium,brown,combination,black
27854609850,light,brown,combination,brown
23783029035,light,hazel,dry,brown
9182298356,fair,hazel,combination,brown
1561560395,lightMedium,blue,combination,brown
10252013890,light,hazel,normal,brunette
5491697513,mediumTan,brown,combination,brown
6691036466,fair,green,normal,brown
6837876142,lightMedium,brown,combination,black
6882186329,lightMedium,brown,normal,black
5224803880,fair,green,combination,blonde
2444880758,light,blue,normal,blonde
22668435520,fairLight,brown,oily,brown
23456558444,medium,brown,dry,black
32003703156,light,brown,combination,brown
6079300566,deep,brown,dry,black
35688033956,fairLight,brown,normal,brown
12578877420,lightMedium,brown,combination,brown
33978642833,light,brown,dry,brown
22195208218,fair,hazel,combination,red
22985482499,fair,blue,combination,brown
6723958434,mediumTan,brown,normal,brown
10102068533,medium,brown,combination,brown
1900052251,light,brown,normal,brown
8714252288,fair,blue,normal,brown
29774550255,light,green,normal,brown
35897591515,light,brown,combination,brown
1466193104,light,hazel,combination,blonde
1446272849,light,blue,oily,brown
5654971338,deep,brown,dry,black
6684577247,fair,blue,combination,blonde
6034153275,lightMedium,brown,combination,brown
5706739663,lightMedium,brown,combination,auburn
5691667163,fair,green,combination,brown
6521615068,lightMedium,brown,dry,black
10481390132,fair,hazel,oily,brown
2450737077,lightMedium,green,dry,blonde
5680054560,fair,blue,combination,brown
26516397409,fair,green,dry,blonde
5829087048,fair,brown,normal,brown
5696545553,light,brown,combination,brown
1310028627,lightMedium,hazel,combination,brown
11153363155,light,blue,dry,brown
5172795313,light,green,oily,brown
5378826181,light,hazel,oily,brown
1690281421,fair,brown,combination,black
8075793091,fairLight,blue,dry,red
6396731614,fair,blue,dry,brunette
28992715598,fairLight,hazel,normal,brown
31766384561,tan,brown,combination,black
10690280718,fair,brown,combination,brown
33893526766,medium,hazel,normal,red
8833712284,lightMedium,brown,combination,brown
10865620634,fairLight,hazel,combination,brown
5333747094,medium,brown,dry,brown
7117257610,fair,Grey,combination,brown
26598466744,light,green,combination,blonde
1353455530,light,hazel,combination,blonde
5278508346,medium,brown,normal,brown
21315676574,lightMedium,green,combination,blonde
32578089718,light,blue,normal,gray
5247678747,light,hazel,combination,blonde
23047692575,deep,brown,normal,black
2655207235,fair,hazel,normal,blonde
