user_id,age,price,quantity,rating,transaction_id,transaction_date,product_code,category_id,category_name,temperature,humidity,wind_speed,weather_list,realfeel_list
4105,34,183.07,3,4.8,365921,2023-03-11,SK9536,9,ANTIAGING,37.3,86.3,1.4,Mostly sunny,36.6
3332,37,38.73,1,2.5,194555,2023-10-09,SK6442,9,ANTIAGING,19.6,41.3,4.4,Rain,20.1
1834,25,136.16,2,2.7,372559,2023-05-07,SK2140,9,ANTIAGING,13.0,47.5,21.6,Showers,14.8
4013,49,15.38,4,4.5,734050,2023-02-06,SK6127,5,SERUMS,-4.9,73.4,5.7,Partly sunny with showers,-3.0
4214,49,112.8,2,2.1,784406,2023-03-04,SK7046,6,EYECARE,3.2,88.1,12.8,Partly cloudy,4.5
2607,52,100.28,2,2.4,645716,2023-08-31,SK2488,3,EXFOLIANTS,19.9,21.4,7.8,Mostly cloudy with storms,22.6
4396,56,150.5,5,3.8,719743,2023-03-18,SK6855,1,CLEANSERS,8.2,25.1,18.4,Partly cloudy,8.7
2667,58,159.07,1,3.9,718241,2023-11-16,SK8429,4,MOISTURIZERS,22.5,33.7,28.2,Mostly cloudy with storms,22.8
4428,18,49.81,3,1.6,965823,2023-09-26,SK6064,3,EXFOLIANTS,0.7,41.1,2.3,Clear,3.0
4949,65,38.65,2,3.5,428451,2023-10-21,SK1996,9,ANTIAGING,39.2,36.3,23.8,Mostly clear,42.2
3078,35,115.12,2,2.9,763160,2023-02-10,SK4599,8,SUNSCREENS,3.9,13.5,19.4,Cloudy,2.2
1152,37,83.31,1,3.1,962129,2023-01-27,SK1337,9,ANTIAGING,4.9,40.2,14.1,Clear,3.0
1848,31,54.92,3,3.7,414912,2023-08-07,SK4786,6,EYECARE,11.2,52.5,3.5,Rain,11.5
2897,49,13.15,3,3.9,374137,2023-11-14,SK2818,8,SUNSCREENS,14.3,82.5,19.7,Intermittent clouds,14.4
1941,30,156.79,4,2.1,443130,2023-01-13,SK5921,6,EYECARE,18.9,18.7,13.9,Mostly sunny,18.5
1530,54,100.27,2,4.7,337524,2023-01-11,SK1506,8,SUNSCREENS,-7.3,24.4,10.8,Mostly sunny,-9.4
3850,61,190.79,5,4.8,552768,2023-05-27,SK4760,7,MASKS,13.4,27.6,4.7,Partly cloudy,11.5
1118,29,69.28,3,4.5,240752,2023-04-18,SK9625,3,EXFOLIANTS,-6.6,57.4,10.5,Mostly clear,-5.3
3699,31,159.6,5,3.4,464889,2023-04-04,SK5178,1,CLEANSERS,16.5,26.0,1.1,Mostly sunny,17.5
4602,38,77.96,1,3.9,744073,2023-11-29,SK4457,2,TONERS,31.8,72.3,24.7,Clear,31.9
1195,64,138.17,3,4.6,756777,2023-07-18,SK2120,2,TONERS,16.1,80.5,15.6,Intermittent clouds,18.2
4583,36,52.1,1,2.3,949128,2023-12-28,SK6625,9,ANTIAGING,12.7,48.7,7.5,Clear,14.4
4592,42,69.59,3,3.4,954629,2023-07-16,SK2365,2,TONERS,9.7,18.2,10.2,Mostly clear,7.6
2367,29,31.18,3,2.7,482544,2023-09-12,SK7424,5,SERUMS,30.0,38.8,12.5,Rain,31.6
2027,18,49.17,1,1.3,186551,2023-11-24,SK4335,7,MASKS,15.6,26.3,22.5,Thunderstorms,13.6
4703,27,135.87,1,2.3,556521,2023-11-04,SK7946,6,EYECARE,-5.7,18.3,27.3,Mostly cloudy with storms,-7.5
2829,24,116.59,3,2.4,907255,2023-03-10,SK6186,9,ANTIAGING,38.0,17.4,28.7,Thunderstorms,36.2
4550,28,182.04,2,1.7,767420,2023-12-16,SK4421,4,MOISTURIZERS,29.4,65.8,18.9,Showers,30.8
3577,26,53.22,5,2.4,140684,2023-01-21,SK5192,4,MOISTURIZERS,8.9,71.1,28.6,Partly sunny,9.5
4390,34,13.76,4,1.5,867838,2023-05-20,SK6171,2,TONERS,-5.4,24.3,21.1,Mostly clear,-3.3
3297,38,79.89,4,4.4,925577,2023-02-15,SK9174,5,SERUMS,31.9,22.4,9.7,Intermittent clouds,30.9
1044,56,139.3,4,2.1,645737,2023-03-25,SK6104,3,EXFOLIANTS,6.3,80.7,29.4,Mostly sunny,3.7
1543,50,189.91,2,2.4,611311,2023-12-04,SK7600,8,SUNSCREENS,36.0,77.5,6.8,Mostly cloudy w showers,33.6
2132,47,157.02,4,4.8,606173,2023-07-15,SK6013,6,EYECARE,-8.6,53.9,6.5,Partly sunny,-9.7
1929,26,120.72,2,1.8,103164,2023-07-06,SK1853,1,CLEANSERS,11.2,83.0,16.2,Mostly clear,13.2
3559,64,145.8,4,3.6,833846,2023-03-21,SK6899,1,CLEANSERS,-3.2,81.2,4.2,Showers,-2.5
2734,47,152.5,5,4.3,411469,2023-06-27,SK1956,1,CLEANSERS,-2.0,29.0,4.5,Thunderstorms,-5.0
2406,52,161.49,4,1.8,100402,2023-02-03,SK3520,5,SERUMS,20.2,35.3,11.3,Partly cloudy,23.1
2783,31,139.05,2,2.9,921878,2023-04-10,SK7927,6,EYECARE,28.5,19.1,17.7,Partly sunny with showers,29.2
4237,50,20.5,3,4.1,877410,2023-06-24,SK3793,3,EXFOLIANTS,12.1,31.7,16.4,Rain,12.9
2316,50,124.03,4,3.8,937587,2023-11-26,SK6406,4,MOISTURIZERS,38.7,37.1,20.3,Thunderstorms,41.5
2001,57,97.58,1,2.4,699367,2023-03-06,SK4384,5,SERUMS,11.4,89.8,27.9,Mostly clear,11.2
2039,18,62.61,1,3.8,683555,2023-01-04,SK1884,1,CLEANSERS,-7.5,60.6,17.7,Partly sunny,-9.0
4187,55,192.81,5,1.1,250880,2023-04-16,SK6032,7,MASKS,32.6,65.9,4.3,Intermittent clouds,33.4
3236,58,106.47,4,4.2,362746,2023-10-28,SK5395,9,ANTIAGING,37.0,13.5,2.9,Cloudy,34.8
4723,39,6.28,3,3.9,543031,2023-08-10,SK8802,2,TONERS,38.2,29.6,13.5,Cloudy,40.2
2199,39,54.3,1,4.2,462611,2023-12-20,SK4378,7,MASKS,-0.7,17.4,27.3,Partly sunny with showers,-1.7
4651,51,118.42,2,2.1,589496,2023-09-17,SK6901,4,MOISTURIZERS,31.9,81.1,24.1,Showers,32.7
2594,28,36.82,2,2.8,991539,2023-11-13,SK4050,3,EXFOLIANTS,-5.6,31.7,19.5,Mostly cloudy with storms,-3.3
2184,18,199.3,2,1.1,750380,2023-05-02,SK8846,8,SUNSCREENS,36.3,43.9,12.2,Rain,35.9
2623,36,116.7,1,4.9,184838,2023-07-12,SK8193,2,TONERS,23.0,71.0,29.8,Cloudy,25.0
4184,58,174.76,4,3.4,981655,2023-10-31,SK4220,3,EXFOLIANTS,14.0,38.4,5.6,Showers,13.7
3983,55,77.52,3,1.0,179778,2023-11-26,SK5734,6,EYECARE,2.2,44.7,22.9,Mostly sunny,-0.3
3674,59,85.49,5,2.6,858333,2023-04-14,SK5158,2,TONERS,33.0,83.5,18.0,Mostly clear,35.3
4701,62,150.48,4,1.2,573546,2023-10-09,SK4955,3,EXFOLIANTS,13.7,49.5,2.3,Mostly cloudy w showers,12.2
3172,46,74.69,1,4.7,140753,2023-08-15,SK1585,1,CLEANSERS,-3.9,73.9,15.4,Thunderstorms,-1.4
2219,58,14.82,3,3.4,623254,2023-04-08,SK6640,2,TONERS,-5.7,14.4,26.6,Partly cloudy,-5.1
4399,59,8.57,3,2.0,664677,2023-04-30,SK8966,4,MOISTURIZERS,-0.8,67.0,14.5,Mostly sunny,-3.2
1297,24,17.48,1,1.1,839146,2023-12-13,SK8782,9,ANTIAGING,-7.7,57.4,6.9,Clear,-4.8
1032,65,173.64,2,4.2,351048,2023-12-01,SK3320,6,EYECARE,26.0,88.8,8.4,Partly sunny with showers,27.2
4200,22,171.15,4,2.2,560504,2023-12-20,SK8658,2,TONERS,1.1,46.0,16.2,Partly cloudy,-0.6
3703,61,105.14,1,3.1,310669,2023-11-28,SK8228,2,TONERS,1.7,21.2,26.4,Intermittent clouds,2.4
3502,45,186.99,5,4.8,878868,2023-10-23,SK6463,8,SUNSCREENS,-2.7,30.5,9.8,Mostly sunny,-1.2
4826,44,78.28,2,4.0,381563,2023-10-07,SK7174,1,CLEANSERS,7.5,85.8,5.2,Mostly cloudy w showers,8.4
3160,35,134.26,2,3.0,228323,2023-08-30,SK4596,2,TONERS,32.5,52.2,3.5,Intermittent clouds,32.8
4649,61,106.14,3,1.9,719840,2023-10-13,SK8996,7,MASKS,-2.7,73.2,5.7,Mostly sunny,-5.2
1750,52,180.06,1,3.9,690147,2023-06-10,SK3191,8,SUNSCREENS,17.1,11.8,25.6,Cloudy,15.5
3845,33,8.27,4,4.4,902720,2023-11-07,SK6826,9,ANTIAGING,38.3,26.0,19.9,Mostly sunny,36.4
2943,58,91.62,1,2.8,816700,2023-04-15,SK4512,5,SERUMS,28.5,19.1,1.4,Clear,30.4
4332,49,61.96,2,1.8,212477,2023-03-01,SK8555,2,TONERS,14.5,52.1,9.4,Mostly cloudy w showers,17.4
3173,61,38.25,2,3.1,597284,2023-02-16,SK6621,3,EXFOLIANTS,32.6,49.9,21.1,Mostly cloudy w showers,34.1
3307,30,8.98,4,4.5,421808,2023-02-24,SK8784,8,SUNSCREENS,18.7,82.0,27.0,Thunderstorms,17.8
2997,55,97.28,2,2.7,154904,2023-06-12,SK1955,5,SERUMS,9.5,17.5,11.2,Rain,10.7
3157,57,145.19,5,2.6,845693,2023-08-11,SK6661,7,MASKS,30.4,70.7,5.7,Mostly cloudy w showers,29.9
1607,18,154.66,1,4.9,516892,2023-04-01,SK1189,3,EXFOLIANTS,9.9,35.0,23.0,Partly cloudy,11.9
2083,40,52.08,5,2.5,455226,2023-05-29,SK5274,7,MASKS,35.8,27.6,20.5,Mostly sunny,33.7
1995,55,162.17,3,1.9,590709,2023-10-18,SK1351,9,ANTIAGING,-2.2,77.5,7.9,Mostly clear,0.1
3874,52,5.99,5,3.7,915251,2023-09-16,SK5140,8,SUNSCREENS,11.3,57.4,5.0,Mostly sunny,11.1
2574,27,97.93,1,2.3,937085,2023-05-29,SK2783,7,MASKS,26.2,59.1,2.8,Sunny,28.9
4126,62,122.9,1,1.0,809433,2023-03-22,SK8787,5,SERUMS,2.1,54.7,0.8,Cloudy,0.2
1889,26,194.15,1,4.8,347335,2023-10-10,SK8943,9,ANTIAGING,17.7,32.4,24.1,Partly sunny with showers,14.8
2572,47,132.44,5,2.3,382815,2023-06-03,SK9815,6,EYECARE,4.6,24.4,5.2,Clear,3.8
2892,33,52.69,2,2.0,560197,2023-02-13,SK3054,2,TONERS,36.9,12.5,4.3,Mostly clear,35.9
3529,55,108.84,5,4.4,784656,2023-12-10,SK2772,6,EYECARE,17.7,63.4,5.5,Mostly cloudy w showers,18.2
4287,27,182.01,4,4.7,720721,2023-10-08,SK7566,4,MOISTURIZERS,28.9,11.2,12.9,Rain,27.4
3111,45,49.11,3,2.8,280923,2023-08-17,SK6220,6,EYECARE,26.5,90.0,9.2,Rain,28.4
2325,56,150.59,2,1.0,350380,2023-05-02,SK8686,2,TONERS,16.3,86.9,24.9,Sunny,15.5
4292,51,170.9,3,1.6,285189,2023-06-04,SK7003,7,MASKS,-8.0,71.6,6.5,Mostly cloudy w showers,-9.0
3803,43,44.75,3,1.8,830995,2023-11-29,SK7554,8,SUNSCREENS,0.3,13.5,7.4,Mostly clear,-1.7
3783,58,133.54,4,2.3,125964,2023-07-31,SK1405,4,MOISTURIZERS,36.1,38.0,12.3,Mostly cloudy with storms,36.9
2335,39,129.44,3,1.3,975867,2023-10-28,SK3703,5,SERUMS,4.0,15.8,10.0,Mostly sunny,5.8
2697,54,147.0,5,1.5,767896,2023-07-27,SK8736,5,SERUMS,2.7,62.1,15.7,Partly sunny,3.6
3435,30,114.37,1,4.3,588525,2023-06-19,SK2603,8,SUNSCREENS,-3.4,68.2,29.3,Rain,-2.1
3217,46,177.07,3,1.8,844807,2023-04-27,SK4455,1,CLEANSERS,7.2,18.3,0.1,Partly sunny with showers,9.7
3318,53,160.48,3,4.4,650711,2023-04-28,SK4396,9,ANTIAGING,14.2,87.1,23.8,Sunny,14.5
4489,47,14.38,5,4.0,516646,2023-03-21,SK4144,7,MASKS,35.9,77.2,7.7,Intermittent clouds,36.2
1574,38,68.33,2,3.5,373673,2023-03-08,SK6202,2,TONERS,-9.1,46.6,22.4,Mostly clear,-11.5
1020,26,151.13,5,2.8,553976,2023-08-01,SK2402,8,SUNSCREENS,16.6,31.5,28.3,Sunny,19.2
1937,29,44.9,5,2.9,641928,2023-05-27,SK6661,5,SERUMS,4.9,80.1,22.5,Rain,7.1
1118,33,124.48,3,4.6,981380,2023-11-15,SK4748,7,MASKS,16.8,54.7,28.2,Clear,17.8
1624,56,146.98,2,2.1,182938,2023-03-21,SK5075,1,CLEANSERS,19.2,47.0,26.4,Mostly sunny,17.0
3777,21,193.64,5,5.0,271403,2023-03-07,SK8240,2,TONERS,2.9,59.7,12.6,Thunderstorms,3.8
2584,62,10.47,4,3.1,155384,2023-11-09,SK1919,5,SERUMS,0.7,47.9,18.0,Mostly clear,-0.7
2587,33,30.92,1,1.9,979708,2023-12-20,SK2340,1,CLEANSERS,9.6,35.9,12.2,Thunderstorms,9.5
1864,48,153.03,3,4.3,574924,2023-01-31,SK6153,5,SERUMS,32.6,84.0,11.9,Mostly sunny,34.2
3685,25,111.7,3,4.7,894147,2023-02-01,SK9892,4,MOISTURIZERS,25.7,58.1,25.3,Mostly sunny,24.3
1154,27,155.13,2,1.9,177914,2023-07-20,SK4032,7,MASKS,35.9,64.6,7.0,Sunny,36.7
1734,52,133.7,2,4.5,617530,2023-03-25,SK6886,9,ANTIAGING,11.4,48.3,24.4,Partly sunny with showers,11.0
2597,43,39.78,3,2.7,828897,2023-11-07,SK2786,7,MASKS,3.5,82.9,2.7,Rain,0.8
4762,48,136.71,4,1.6,993247,2023-11-12,SK2977,9,ANTIAGING,25.6,33.8,7.6,Clear,24.6
3116,21,32.04,3,2.9,546420,2023-10-11,SK6595,1,CLEANSERS,19.9,63.6,29.4,Rain,21.8
4948,62,125.23,1,4.5,459112,2023-05-21,SK9525,2,TONERS,8.4,44.0,20.3,Cloudy,10.4
4299,60,21.95,2,2.4,100698,2023-11-06,SK4622,7,MASKS,-3.2,47.5,17.8,Mostly sunny,-4.2
4881,20,191.69,3,4.6,130293,2023-08-25,SK4675,9,ANTIAGING,2.1,67.4,20.9,Cloudy,0.0
3894,45,149.04,4,2.2,726954,2023-02-04,SK5163,6,EYECARE,12.5,43.7,22.5,Partly sunny,14.6
4375,56,119.55,5,3.2,319126,2023-09-01,SK5845,9,ANTIAGING,0.7,27.3,28.6,Mostly clear,2.2
4713,37,179.2,4,4.8,916770,2023-03-13,SK4620,6,EYECARE,38.6,59.6,19.0,Mostly clear,38.0
4313,53,66.74,1,1.0,865552,2023-05-04,SK8322,2,TONERS,17.7,28.8,0.2,Cloudy,17.7
1974,59,56.83,2,2.3,734537,2023-08-22,SK3087,3,EXFOLIANTS,13.3,13.1,25.5,Thunderstorms,15.7
2033,36,194.07,2,3.5,577562,2023-07-12,SK3458,9,ANTIAGING,-4.5,32.9,9.7,Mostly sunny,-5.0
3837,24,83.15,3,3.1,265067,2023-12-25,SK6611,8,SUNSCREENS,4.1,63.8,2.5,Partly sunny with showers,6.9
1923,33,87.36,2,3.9,806376,2023-11-11,SK4265,9,ANTIAGING,7.2,78.8,20.1,Partly sunny with showers,9.3
3950,42,198.36,5,2.2,400220,2023-06-18,SK4499,3,EXFOLIANTS,3.6,33.8,1.5,Mostly sunny,3.9
1602,40,44.79,3,1.1,756215,2023-12-28,SK7758,4,MOISTURIZERS,36.0,26.1,13.4,Partly sunny with showers,34.3
3601,28,23.49,2,2.8,641249,2023-01-04,SK5767,5,SERUMS,27.3,86.7,17.6,Mostly cloudy with storms,27.6
2402,24,68.53,2,4.7,340781,2023-08-19,SK1122,3,EXFOLIANTS,3.8,78.2,17.9,Mostly cloudy with storms,5.5
2809,24,33.01,4,1.7,699815,2023-08-07,SK7938,3,EXFOLIANTS,30.9,89.2,29.5,Rain,33.3
3632,63,183.52,2,3.0,471081,2023-09-17,SK2384,3,EXFOLIANTS,13.0,46.4,18.5,Mostly clear,11.8
2123,31,127.62,1,1.2,495397,2023-01-30,SK1043,7,MASKS,-2.0,29.4,20.0,Mostly sunny,-2.7
1995,55,111.29,2,4.7,322715,2023-09-12,SK4164,9,ANTIAGING,4.4,34.3,7.1,Clear,3.0
1266,54,183.49,3,3.4,854128,2023-11-09,SK5945,1,CLEANSERS,24.9,46.4,27.7,Mostly clear,26.0
4076,28,94.25,5,2.1,790702,2023-12-02,SK3308,7,MASKS,14.6,39.8,15.6,Mostly sunny,12.0
3481,45,24.07,4,1.9,383489,2023-12-18,SK8933,2,TONERS,11.5,74.9,23.0,Mostly cloudy w showers,12.3
1420,41,55.28,2,1.0,333397,2023-12-02,SK9001,9,ANTIAGING,29.9,49.3,14.7,Clear,28.4
3300,23,191.38,2,4.3,335972,2023-01-27,SK3336,9,ANTIAGING,1.1,44.0,6.5,Mostly sunny,0.3
4508,18,198.62,2,1.8,685957,2023-11-05,SK1984,6,EYECARE,-4.6,77.9,23.8,Partly sunny,-2.1
4264,52,14.3,4,2.3,836097,2023-12-31,SK5147,7,MASKS,1.5,61.9,3.8,Showers,2.0
3065,62,64.24,1,1.9,988532,2023-11-14,SK9327,5,SERUMS,16.9,43.9,10.1,Mostly sunny,14.1
2953,48,178.44,1,4.9,708169,2023-06-22,SK4360,8,SUNSCREENS,-0.6,18.6,23.3,Mostly cloudy w showers,1.3
3676,28,168.87,4,4.8,117731,2023-12-12,SK4449,6,EYECARE,11.9,16.6,4.0,Thunderstorms,11.7
1496,19,15.14,1,1.8,165048,2023-05-09,SK1057,3,EXFOLIANTS,-3.9,19.4,10.1,Sunny,-5.6
2088,59,84.45,5,2.1,266949,2023-09-09,SK7806,4,MOISTURIZERS,28.2,80.2,6.2,Mostly cloudy w showers,27.8
1131,19,151.93,1,1.9,234399,2023-02-01,SK3846,9,ANTIAGING,37.7,23.0,26.3,Clear,35.3
4867,45,58.77,1,3.4,857734,2023-02-02,SK9886,1,CLEANSERS,6.8,68.4,26.0,Thunderstorms,7.4
2159,19,123.36,2,3.6,351626,2023-04-19,SK3292,2,TONERS,32.5,20.9,12.8,Thunderstorms,30.6
1458,32,14.27,4,3.9,200244,2023-06-30,SK1561,6,EYECARE,-5.0,47.9,12.9,Mostly sunny,-7.5
1196,47,12.79,5,2.6,455354,2023-11-12,SK7446,5,SERUMS,21.1,18.3,3.8,Cloudy,22.8
4479,44,195.87,3,3.2,352351,2023-02-14,SK1918,5,SERUMS,12.8,11.2,5.8,Intermittent clouds,11.1
3394,48,125.97,2,1.8,277926,2023-09-10,SK4502,3,EXFOLIANTS,35.7,28.3,27.9,Partly sunny with showers,35.4
4417,44,69.98,2,3.3,779371,2023-11-18,SK3242,6,EYECARE,29.7,24.1,29.7,Showers,31.8
2862,57,116.26,2,4.2,792923,2023-02-08,SK5734,8,SUNSCREENS,8.0,72.0,3.0,Partly cloudy,6.5
1674,26,136.77,4,5.0,964811,2023-05-25,SK7157,5,SERUMS,1.8,31.2,3.0,Partly sunny with showers,0.7
3246,35,133.19,3,3.2,876672,2023-12-22,SK2245,2,TONERS,-2.6,33.5,14.5,Sunny,-1.7
4784,21,194.38,5,1.7,216840,2023-08-13,SK1009,6,EYECARE,22.6,36.7,6.5,Cloudy,21.1
3473,56,100.18,3,2.4,993549,2023-01-05,SK3871,5,SERUMS,31.8,70.4,26.9,Partly sunny,30.2
2980,43,182.52,2,1.3,585055,2023-03-08,SK3410,6,EYECARE,31.4,82.8,20.5,Showers,29.3
2773,34,32.32,1,4.5,151793,2023-06-28,SK7892,2,TONERS,36.5,59.5,4.3,Partly sunny,35.2
2500,43,15.81,5,1.9,282811,2023-07-01,SK3002,1,CLEANSERS,10.7,80.1,24.0,Clear,7.8
3339,49,64.56,2,4.5,271814,2023-09-08,SK9177,5,SERUMS,24.4,53.2,14.8,Partly sunny,22.2
1168,27,79.97,3,1.8,902286,2023-09-10,SK4044,5,SERUMS,36.3,17.4,28.6,Mostly cloudy with storms,34.5
1188,43,50.91,5,3.5,306431,2023-09-17,SK2917,6,EYECARE,36.8,56.7,14.2,Showers,36.4
3878,64,35.54,2,3.5,533218,2023-12-12,SK8397,4,MOISTURIZERS,10.5,75.0,10.9,Thunderstorms,10.6
1028,21,98.75,2,4.3,859379,2023-09-18,SK6795,2,TONERS,16.4,67.7,19.2,Thunderstorms,17.3
1572,54,133.81,5,2.5,507266,2023-07-08,SK5287,5,SERUMS,39.0,83.7,22.8,Sunny,37.8
4975,56,59.29,1,1.0,535220,2023-07-21,SK6217,6,EYECARE,-6.0,14.3,24.0,Cloudy,-3.8
3988,62,165.19,1,3.0,943821,2023-02-22,SK6086,9,ANTIAGING,10.1,11.7,9.1,Sunny,8.1
3904,60,173.33,4,4.7,396107,2023-07-20,SK8770,7,MASKS,20.2,44.9,22.7,Partly sunny,21.0
1260,27,24.32,4,1.0,622698,2023-05-20,SK3467,9,ANTIAGING,18.4,34.1,23.1,Mostly sunny,15.7
4327,41,18.58,5,1.5,903586,2023-09-04,SK3678,1,CLEANSERS,37.9,31.6,17.4,Partly sunny with showers,40.6
3871,35,190.25,2,2.2,862122,2023-05-12,SK5171,1,CLEANSERS,6.2,72.8,1.4,Showers,6.0
1904,54,40.84,4,3.4,906538,2023-10-20,SK1335,9,ANTIAGING,0.6,27.6,29.4,Partly cloudy,2.7
4805,62,147.49,3,2.7,934800,2023-01-07,SK1817,9,ANTIAGING,5.4,36.7,1.0,Partly sunny,7.6
2916,53,139.24,1,4.0,935244,2023-05-05,SK6012,8,SUNSCREENS,12.1,80.1,19.4,Mostly cloudy w showers,9.7
4119,24,73.56,2,3.0,259004,2023-08-18,SK8167,8,SUNSCREENS,-6.8,15.9,15.8,Sunny,-9.2
4343,23,130.7,5,3.1,327536,2023-01-01,SK5428,5,SERUMS,-9.0,19.9,12.0,Partly cloudy,-7.9
4981,60,26.14,3,2.5,621632,2023-06-03,SK4026,8,SUNSCREENS,23.6,73.9,18.3,Clear,22.1
2637,58,36.85,4,3.5,361376,2023-09-05,SK1832,4,MOISTURIZERS,20.7,19.8,7.1,Partly sunny with showers,22.6
3247,22,114.95,1,4.0,548344,2023-05-15,SK4265,7,MASKS,33.4,48.2,5.8,Cloudy,33.3
3640,34,100.12,4,2.3,898943,2023-11-06,SK4980,7,MASKS,21.8,43.1,10.7,Intermittent clouds,21.4
1949,37,198.91,5,3.1,568788,2023-04-11,SK7377,9,ANTIAGING,1.5,22.9,22.6,Partly cloudy,2.9
1156,45,46.99,5,3.4,811707,2023-09-20,SK9822,2,TONERS,19.9,63.0,2.8,Sunny,21.4
1572,41,178.11,3,2.1,189448,2023-06-17,SK7048,7,MASKS,34.9,55.3,0.2,Partly sunny with showers,34.6
4015,34,132.9,1,3.4,414437,2023-03-30,SK4293,6,EYECARE,13.2,25.7,13.5,Cloudy,15.0
4123,30,158.29,4,2.1,449123,2023-09-04,SK3887,9,ANTIAGING,36.5,39.4,13.2,Clear,36.5
4680,52,159.01,2,2.7,719262,2023-01-14,SK6882,7,MASKS,32.7,74.6,19.9,Rain,31.7
1872,35,91.49,2,4.8,757246,2023-06-18,SK9242,2,TONERS,-3.7,24.0,1.8,Partly sunny,-6.3
1953,59,173.72,1,4.5,102479,2023-03-22,SK4032,7,MASKS,16.2,55.6,8.5,Clear,16.1
3329,63,132.69,4,1.1,179112,2023-08-26,SK8777,4,MOISTURIZERS,17.7,36.9,18.0,Thunderstorms,16.0
1997,51,68.56,4,2.1,494431,2023-06-25,SK6138,1,CLEANSERS,-6.6,26.7,26.4,Mostly clear,-4.1
3209,26,58.51,4,2.9,659196,2023-10-24,SK5817,4,MOISTURIZERS,-8.4,22.2,15.1,Mostly clear,-6.2
4038,32,53.83,1,4.7,637526,2023-09-30,SK8515,4,MOISTURIZERS,35.7,71.4,18.9,Thunderstorms,37.3
4843,42,118.7,5,3.3,632085,2023-07-12,SK9335,3,EXFOLIANTS,39.4,43.2,22.3,Clear,40.5
3101,57,174.21,1,4.6,564832,2023-05-05,SK1270,2,TONERS,38.5,72.3,6.8,Mostly cloudy w showers,38.6
4756,35,103.19,5,3.9,136672,2023-05-28,SK8528,7,MASKS,38.9,71.2,26.8,Showers,41.2
1706,40,110.16,2,1.8,298968,2023-08-27,SK3248,4,MOISTURIZERS,10.9,26.9,14.7,Intermittent clouds,13.5
4966,52,129.17,2,4.5,909197,2023-06-24,SK4569,9,ANTIAGING,27.8,39.0,29.9,Mostly sunny,27.5
3658,48,179.35,4,3.1,964949,2023-11-04,SK3345,9,ANTIAGING,22.5,46.7,21.9,Mostly clear,22.7
3435,22,70.79,5,2.8,955155,2023-06-07,SK6194,5,SERUMS,3.8,25.7,9.5,Intermittent clouds,1.9
2927,34,18.17,3,4.6,883440,2023-08-18,SK1964,9,ANTIAGING,-5.1,45.5,21.2,Rain,-5.7
3945,23,16.75,4,3.9,263585,2023-02-21,SK1272,3,EXFOLIANTS,4.2,34.7,6.1,Thunderstorms,3.5
2899,29,165.31,4,3.4,817827,2023-10-10,SK2477,9,ANTIAGING,-1.8,72.2,0.5,Mostly cloudy w showers,-0.1
3103,32,116.54,3,4.0,983489,2023-05-25,SK7063,2,TONERS,7.9,79.7,2.4,Mostly sunny,9.6
1562,18,25.96,3,1.1,103950,2023-08-31,SK2758,6,EYECARE,7.3,87.8,17.9,Mostly cloudy w showers,9.9
1450,43,171.43,1,3.7,211901,2023-12-17,SK8865,7,MASKS,31.8,60.2,20.1,Partly sunny,28.9
4334,40,199.32,3,4.2,590492,2023-01-02,SK3841,3,EXFOLIANTS,12.1,81.8,28.6,Partly cloudy,13.3
1168,51,48.26,2,1.0,556039,2023-03-26,SK8323,7,MASKS,-7.6,42.2,0.8,Clear,-9.0
2589,37,5.29,5,2.7,499502,2023-03-09,SK4931,4,MOISTURIZERS,28.2,41.3,2.3,Cloudy,27.3
1217,32,179.87,5,2.9,527660,2023-02-06,SK9343,8,SUNSCREENS,35.0,60.6,13.9,Mostly sunny,36.0
3980,20,148.03,3,2.9,281979,2023-11-01,SK8256,9,ANTIAGING,-6.3,17.3,21.0,Partly sunny,-4.9
1176,53,131.45,2,4.0,575892,2023-06-04,SK7634,8,SUNSCREENS,21.2,55.7,21.1,Partly cloudy,21.3
3210,26,60.35,5,4.1,944742,2023-08-17,SK2455,2,TONERS,27.3,17.5,17.1,Mostly cloudy w showers,29.1
4150,34,20.21,3,1.5,267527,2023-02-16,SK2771,6,EYECARE,16.1,54.8,9.2,Clear,16.5
1880,29,194.55,1,2.1,777122,2023-12-13,SK3249,3,EXFOLIANTS,14.8,16.7,28.9,Intermittent clouds,12.1
2379,34,47.64,1,2.0,156123,2023-10-15,SK8604,7,MASKS,22.0,70.5,22.1,Mostly cloudy with storms,21.2
5000,53,47.01,3,1.6,176502,2023-03-06,SK8139,8,SUNSCREENS,4.9,33.4,22.4,Showers,7.7
2722,65,154.99,1,2.9,530064,2023-10-27,SK5525,1,CLEANSERS,38.9,33.1,4.1,Cloudy,40.1
1248,28,65.35,5,2.4,183046,2023-05-09,SK3179,3,EXFOLIANTS,22.2,25.4,23.0,Partly sunny with showers,22.1
4140,61,79.93,5,2.5,590593,2023-08-10,SK3067,3,EXFOLIANTS,23.2,73.3,5.8,Mostly sunny,22.2
1562,63,81.27,4,4.0,363164,2023-04-26,SK1316,6,EYECARE,20.3,19.3,14.7,Partly sunny,21.1
4853,31,24.01,1,1.4,453169,2023-07-06,SK6948,8,SUNSCREENS,16.5,70.2,25.9,Intermittent clouds,14.2
3854,41,195.87,4,3.1,630431,2023-07-13,SK6217,1,CLEANSERS,14.4,19.6,0.6,Partly sunny with showers,14.3
